predicted_velocity,real_velocity,measured_velocity,predicted_error,measured_error
0,0,0,NaN,NaN
1.136386E-06,0.001,0.261265,99.88636,26026.5
1.74799E-07,0.002,0,99.99126,100
0.0005042566,0.003,0,83.19145,100
0.001514257,0.004,0,62.14357,100
0.00251676,0.005,0,49.66479,100
0.003507929,0.006000001,0,41.53452,100
0.004500298,0.007000001,0,35.71004,100
0.005499054,0.008,0,31.26183,100
0.006489917,0.009000001,0,27.88982,100
0.007485866,0.01,0,25.14135,100
0.008485418,0.011,0,22.85984,100
0.009484698,0.012,0,20.96086,100
0.01048433,0.013,0,19.35132,100
0.01147819,0.014,0,18.01292,100
0.01247605,0.015,0,16.82631,100
0.0134799,0.016,0,15.75061,100
0.01447557,0.017,0,14.84958,100
0.01545936,0.018,0,14.11467,100
0.01644486,0.019,0,13.4481,100
0.01743975,0.02,0,12.80123,100
0.01844215,0.021,0,12.18023,100
0.01944713,0.022,0,11.60398,100
0.02044905,0.023,0,11.09109,100
0.02144535,0.024,0,10.6444,100
0.02243303,0.025,0,10.26791,100
0.02342278,0.026,0,9.912387,100
0.02442801,0.027,0,9.525904,100
0.0254355,0.028,0,9.158944,100
0.0264368,0.029,0,8.838629,100
0.02743965,0.03,0,8.534509,100
0.02844271,0.031,0,8.249342,100
0.02943916,0.032,0,8.002616,100
0.03044324,0.033,0,7.747757,100
0.03143876,0.034,0,7.533052,100
0.03242206,0.035,0,7.365538,100
0.03342861,0.03599999,0,7.142749,100
0.03444362,0.03699999,0,6.909116,100
0.03544367,0.03799999,0,6.72717,100
0.03643926,0.03899999,0,6.565969,100
0.03743866,0.03999999,0,6.403319,100
0.038442,0.04099999,0,6.239,100
0.0394454,0.04199998,0,6.082355,100
0.0404449,0.04299998,0,5.942057,100
0.04144461,0.04399998,0,5.807654,100
0.04244725,0.04499998,0,5.672734,100
0.04345353,0.04599998,0,5.535751,100
0.04445572,0.04699998,0,5.413317,100
0.04546123,0.04799997,0,5.289046,100
0.04647395,0.04899997,0,5.155159,100
0.04748487,0.04999997,0,5.030203,100
0.04848354,0.05099997,0,4.934186,100
0.04947805,0.05199997,0,4.849851,100
0.05048683,0.05299997,0,4.741777,100
0.05148809,0.05399996,0,4.651614,100
0.05248626,0.05499996,0,4.570365,100
0.05348565,0.05599996,0,4.48985,100
0.05447905,0.05699996,0,4.422655,100
0.05547576,0.05799996,0,4.352061,100
0.05647302,0.05899996,0,4.282938,100
0.05747449,0.05999995,0,4.209116,100
0.05847841,0.06099995,0,4.133677,100
0.05947744,0.06199995,0,4.068561,100
0.06047606,0.06299995,0,4.006175,100
0.06148517,0.06399995,0,3.929346,100
0.06249715,0.06499995,0,3.850469,100
0.06349906,0.06599995,0,3.789244,100
0.06449285,0.06699996,0,3.741951,100
0.0654842,0.06799996,0,3.699643,100
0.06647979,0.06899996,0,3.652428,100
0.06748381,0.06999996,0,3.594502,100
0.06850055,0.07099997,0,3.520307,100
0.06951632,0.07199997,0,3.449507,100
0.07052081,0.07299997,0,3.396109,100
0.07152717,0.07399997,0,3.341627,100
0.0725333,0.07499997,0,3.288896,100
0.07353528,0.07599998,0,3.243023,100
0.07453029,0.07699998,0,3.207389,100
0.07550863,0.07799998,0,3.194036,100
0.07649823,0.07899998,0,3.166771,100
0.07750262,0.07999998,0,3.12171,100
0.07850713,0.08099999,0,3.077596,100
0.07950948,0.08199999,0,3.037202,100
0.08051573,0.08299999,0,2.993078,100
0.08151741,0.08399999,0,2.955451,100
0.08251206,0.08499999,0,2.926983,100
0.08351918,0.086,0,2.884666,100
0.08451765,0.087,0,2.853273,100
0.08550614,0.088,0,2.83393,100
0.08649854,0.089,0,2.810627,100
0.08749843,0.09,0,2.779522,100
0.08849778,0.09100001,0,2.749698,100
0.08949333,0.09200001,0,2.724653,100
0.09049045,0.09300001,0,2.698448,100
0.09148861,0.09400001,0,2.671699,100
0.09248938,0.09500001,0,2.642768,100
0.09348182,0.09600002,0,2.623124,100
0.09447511,0.09700002,0,2.603002,100
0.09546442,0.09800002,0,2.58735,100
0.09645353,0.09900002,0,2.572211,100
0.09746141,0.1,0,2.538613,100
0.09846558,0.101,0.1000345,2.509347,0.9559904
0.09946726,0.102,0.1010738,2.483103,0.9080794
0.1004704,0.103,0.1020421,2.455964,0.9300275
0.1014656,0.104,0.1029759,2.436962,0.98473
0.1024622,0.105,0.1039808,2.416975,0.9706755
0.1034664,0.106,0.1048948,2.390209,1.042708
0.1044675,0.107,0.006877865,2.366868,93.57209
0.1054678,0.108,0.1070614,2.344621,0.8690754
0.106464,0.109,0.1080109,2.326651,0.9074394
0.1074549,0.11,0.1089353,2.313804,0.9679248
0.108453,0.111,0.1099382,2.29467,0.9566609
0.1094543,0.112,0.1110884,2.273018,0.8139622
0.1104582,0.1130001,0.1120578,2.249461,0.8338712
0.1114619,0.1140001,0.1129989,2.226448,0.8782074
0.1124557,0.1150001,0.1139588,2.21251,0.9054006
0.1134449,0.1160001,0.1149219,2.202757,0.9294145
0.1144503,0.1170001,0.1161297,2.179307,0.743886
0.1154603,0.1180001,0.1170416,2.152371,0.8122897
0.1164588,0.1190001,0.1180214,2.135473,0.8224247
0.1174562,0.1200001,0.1189803,2.119844,0.8498251
0.1184604,0.1210001,0.1199162,2.098871,0.895781
0.119467,0.1220001,0.121125,2.076274,0.7172707
0.120471,0.1230001,0.1220567,2.056184,0.766955
0.1214755,0.1240001,0.1230418,2.035918,0.7728291
0.1224874,0.1250001,0.123963,2.010142,0.8296485
0.1235015,0.1260001,0.1249282,1.982959,0.8507079
0.1245088,0.1270001,0.1259101,1.961655,0.8582476
0.1255105,0.1280001,0.1270625,1.944973,0.7325197
0.1265112,0.1290001,0.128037,1.929399,0.7465477
0.1275073,0.1300001,0.1289782,1.917515,0.7860816
0.1285066,0.1310001,0.1299423,1.903446,0.8074718
0.1295109,0.1320001,0.1308782,1.885774,0.8499187
0.1305144,0.1330001,0.132087,1.86894,0.6865061
0.1315179,0.1340001,0.1330438,1.852358,0.7136317
0.1325209,0.1350001,0.1339902,1.83644,0.7480819
0.1335335,0.1360001,0.1349449,1.813667,0.7758678
0.1345414,0.1370001,0.1358881,1.794653,0.8116667
0.1355342,0.1380001,0.1371053,1.786896,0.6483944
0.1365305,0.1390001,0.1380339,1.776721,0.6951226
0.1375314,0.1400001,0.007515154,1.763338,94.63203
0.1385368,0.1410001,0.1399527,1.747028,0.7428064
0.1395457,0.1420001,0.1409137,1.72846,0.7650481
0.1405541,0.1430001,0.1421006,1.710496,0.6290265
0.1415638,0.1440001,0.143047,1.691891,0.6619111
0.1425651,0.1450001,0.1440132,1.679308,0.6806434
0.1435628,0.1460001,0.1449417,1.669368,0.7249103
0.1445659,0.1470001,0.1459132,1.655903,0.739391
0.14557,0.1480001,0.1471126,1.641976,0.5996605
0.1465734,0.1490001,0.1480788,1.628656,0.6183077
0.1475803,0.1500001,0.1490001,1.613238,0.6666774
0.1485788,0.1510001,0.1499444,1.603502,0.6991796
0.1495698,0.1520001,0.1509242,1.598883,0.7078634
0.1505508,0.1530001,0.1521257,1.600861,0.5715321
0.1515347,0.1540001,0.1530511,1.600916,0.6162399
0.1525366,0.1550001,0.1540163,1.589376,0.6347312
0.1535304,0.1560001,0.1549742,1.58318,0.6576756
0.1545238,0.1570001,0.155931,1.577263,0.6810015
0.1555251,0.1580001,0.1570927,1.566478,0.5743073
0.1565267,0.1590001,0.158105,1.555633,0.5629916
0.1575282,0.1600001,0.1590147,1.544942,0.6158924
0.1585299,0.1610001,0.1599789,1.534309,0.6343446
0.1595336,0.1620001,0.1609315,1.522539,0.6596701
0.160536,0.1630002,0.161905,1.511735,0.6718589
0.1615434,0.1640002,0.1630574,1.498029,0.5748572
0.1625541,0.1650002,0.1640257,1.482475,0.5905731
0.16356,0.1660002,0.1649689,1.469971,0.6212342
0.1645585,0.1670002,0.165977,1.462043,0.612687
0.1655554,0.1680002,0.1668909,1.455186,0.6602716
0.1665536,0.1690002,0.1680903,1.447677,0.5383723
0.1675423,0.1700002,0.1690262,1.445823,0.5729052
0.1685358,0.1710002,0.1700029,1.441133,0.5831925
0.1695537,0.1720002,0.1709325,1.422384,0.620728
0.1705702,0.1730002,0.1719113,1.404601,0.6294141
0.1715692,0.1740002,0.006903756,1.397102,96.03233
0.1725663,0.1750002,0.1740518,1.390771,0.5419164
0.1735687,0.1760002,0.1749992,1.381548,0.5687242
0.1745683,0.1770002,0.175954,1.373945,0.5910872
0.1755692,0.1780002,0.1769139,1.36574,0.6102689
0.1765663,0.1790002,0.1781049,1.359717,0.5001374
0.177558,0.1800002,0.1790272,1.356749,0.5405225
0.1785522,0.1810002,0.1800165,1.352505,0.5434802
0.1795494,0.1820002,0.1809628,1.346589,0.569977
0.1805499,0.1830002,0.1819175,1.338945,0.591608
0.1815541,0.1840002,0.1830898,1.329385,0.4947909
0.1825609,0.1850002,0.1840675,1.31855,0.5041581
0.1835728,0.1860002,0.1850243,1.305052,0.5246726
0.1845801,0.1870002,0.185955,1.294168,0.5589364
0.1855863,0.1880002,0.1869045,1.284011,0.5828329
0.1865872,0.1890002,0.1881311,1.276729,0.4598619
0.1875868,0.1900002,0.1890722,1.270236,0.4884282
0.1885915,0.1910002,0.1900164,1.261097,0.5150569
0.1895889,0.1920002,0.1909754,1.255887,0.5337714
0.1905835,0.1930002,0.1919217,1.252175,0.5588007
0.1915707,0.1940002,0.1931201,1.252334,0.4536707
0.1925634,0.1950002,0.1940612,1.249663,0.4815362
0.1935637,0.1960002,0.1950379,1.243143,0.4909851
0.1945728,0.1970002,0.1959707,1.232211,0.5226218
0.1955898,0.1980002,0.1969452,1.217371,0.5328213
0.1965996,0.1990002,0.1978759,1.206349,0.564978
0.1976029,0.2000002,0.1990795,1.198648,0.4603634
0.1986038,0.2010002,0.2000363,1.19224,0.4795574
0.1996098,0.2020002,0.2009973,1.18338,0.4964885
0.2006183,0.2030002,0.2019269,1.173351,0.528719
0.2016225,0.2040002,0.2028963,1.165554,0.5411453
0.2026239,0.2050002,0.204079,1.159164,0.4493967
0.2036289,0.2060002,0.2050546,1.151121,0.459042
0.2046383,0.2070002,0.00879172,1.141039,95.7528
0.2056394,0.2080002,0.2069525,1.135037,0.5037016
0.2066445,0.2090002,0.2078947,1.12714,0.5289621
0.2076528,0.2100002,0.2091025,1.117841,0.4274996
0.2086603,0.2110002,0.2100405,1.108956,0.4548662
0.2096678,0.2120003,0.2109994,1.100189,0.4721062
0.2106631,0.2130003,0.2119593,1.097235,0.4886945
0.2116661,0.2140003,0.2129057,1.090715,0.5114782
0.2126851,0.2150003,0.2140905,1.076812,0.4231648
0.2136974,0.2160003,0.2150598,1.066122,0.4353893
0.2146993,0.2170003,0.2160041,1.06033,0.4590719
0.2156962,0.2180003,0.2169588,1.056915,0.477732
0.2166902,0.2190003,0.2179156,1.05481,0.4952691
0.2176934,0.2200003,0.2191245,1.048566,0.3980976
0.2187103,0.2210003,0.2200582,1.036189,0.4262536
0.2197227,0.2220003,0.2210098,1.02595,0.4461416
0.2207232,0.2230003,0.2219625,1.021109,0.4653834
0.2217175,0.2240003,0.2229151,1.019085,0.4844601
0.222713,0.2250003,0.224127,1.016576,0.3881052
0.2237096,0.2260003,0.225064,1.013594,0.4142914
0.2247138,0.2270003,0.2260219,1.007278,0.4310238
0.2257306,0.2280003,0.2269661,0.9954551,0.4535829
0.2267456,0.2290003,0.2279344,0.9845816,0.4654427
0.2277443,0.2300003,0.2288745,0.980845,0.4894701
0.2287359,0.2310003,0.230075,0.9802436,0.4005698
0.2297308,0.2320003,0.2310119,0.9782215,0.4260249
0.2307297,0.2330003,0.231998,0.9744835,0.4301698
0.2317331,0.2340003,0.2329423,0.9688799,0.4521541
0.2327379,0.2350003,0.2338886,0.9627089,0.4730574
0.2337387,0.2360003,0.2350797,0.9583139,0.3901005
0.234736,0.2370003,0.2360407,0.9553833,0.404915
0.2357368,0.2380003,0.2369724,0.9510623,0.4319015
0.2367329,0.2390003,0.2379428,0.9486915,0.4424766
0.2377257,0.2400003,0.01477312,0.9477437,93.84454
0.2387208,0.2410003,0.2400948,0.9458577,0.3757252
0.2397173,0.2420003,0.2410318,0.9433778,0.4002311
0.2407161,0.2430003,0.2419959,0.9399984,0.413338
0.2417191,0.2440003,0.2429569,0.9349245,0.4276322
0.2427272,0.2450003,0.243897,0.9277998,0.450343
0.2437359,0.2460003,0.2450922,0.920503,0.3691546
0.244727,0.2470003,0.2460459,0.9203899,0.3864162
0.2457103,0.2480003,0.2470006,0.9233902,0.403118
0.246698,0.2490003,0.24797,0.9246308,0.4138029
0.2476948,0.2500003,0.2489142,0.9222138,0.4344398
0.2487029,0.2510003,0.2501032,0.9152982,0.3574256
0.2497071,0.2520003,0.2510307,0.9100105,0.384757
0.2507046,0.2530003,0.2520074,0.9073796,0.3924596
0.2517067,0.2540003,0.2529736,0.9029976,0.4042082
0.2527097,0.2550003,0.2539273,0.8982762,0.420785
0.253714,0.2560003,0.2550932,0.893056,0.3543097
0.2547168,0.2570002,0.2560584,0.888491,0.3664755
0.2557133,0.2580002,0.257033,0.8864104,0.3748967
0.2567089,0.2590002,0.2579469,0.884668,0.4066805
0.2577024,0.2600002,0.2589425,0.8837528,0.4068243
0.2586946,0.2610002,0.2601188,0.8833584,0.3376795
0.2596848,0.2620002,0.2610579,0.883718,0.3596524
0.2606921,0.2630002,0.2620199,0.8775702,0.3727214
0.2617065,0.2640001,0.2630039,0.8687937,0.3773604
0.2627072,0.2650001,0.2639001,0.8652453,0.415118
0.2637118,0.2660001,0.2648726,0.8602672,0.4238874
0.264714,0.2670001,0.2660835,0.8562081,0.343307
0.2657039,0.2680001,0.267034,0.856783,0.3604745
0.2666951,0.2690001,0.2679793,0.8568885,0.3794643
0.2676949,0.2700001,0.2689226,0.8537811,0.3990751
0.2686953,0.2710001,0.2698919,0.8504657,0.4089076
0.2696963,0.272,0.2710944,0.8469774,0.3329423
0.2707015,0.273,0.2720178,0.8419646,0.3597893
0.2716946,0.274,0.006480977,0.8413826,97.63468
0.2726858,0.275,0.2739503,0.8415417,0.381719
0.2736911,0.276,0.2749081,0.8365383,0.395615
0.2746942,0.277,0.2760741,0.8324102,0.3342702
0.2756846,0.278,0.2770497,0.8328571,0.3418155
0.2766745,0.279,0.2780044,0.8335038,0.3568268
0.2776703,0.2799999,0.2789445,0.8320065,0.3769462
0.2786711,0.2809999,0.2799045,0.8287805,0.3898484
0.2796735,0.2819999,0.2810923,0.8249856,0.3218335
0.2806727,0.2829999,0.2820439,0.8223338,0.3377984
0.2816728,0.2839999,0.2829966,0.8193963,0.3532836
0.2826791,0.2849999,0.2839848,0.8143044,0.356185
0.2836798,0.2859999,0.2849008,0.8112071,0.3842939
0.2846834,0.2869999,0.2860887,0.8071138,0.3174832
0.2856944,0.2879998,0.2870581,0.8004929,0.3270082
0.2866998,0.2889998,0.288018,0.7958462,0.3397364
0.2876986,0.2899998,0.2889633,0.7935336,0.3574123
0.2887071,0.2909998,0.2899107,0.7878572,0.3742601
0.2897198,0.2919998,0.2911091,0.7808316,0.3050351
0.2907167,0.2929998,0.2920617,0.7792144,0.3201667
0.2917171,0.2939998,0.2930248,0.7764221,0.3316271
0.2927262,0.2949997,0.2939785,0.7706887,0.3462023
0.293729,0.2959997,0.294907,0.7671286,0.3691565
0.2947252,0.2969997,0.296118,0.7658301,0.2968896
0.2957233,0.2979997,0.2970559,0.7638803,0.316705
0.2967224,0.2989997,0.298019,0.7616544,0.3279853
0.2977194,0.2999997,0.2989957,0.7600792,0.3346606
0.2987147,0.3009997,0.2999285,0.7591383,0.3558857
0.2997104,0.3019997,0.3008999,0.7580259,0.3641512
0.3007105,0.3029996,0.3020502,0.7554848,0.3133477
0.3017133,0.3039996,0.303054,0.752088,0.3110523
0.3027109,0.3049996,0.3039649,0.7503941,0.3392681
0.3037031,0.3059996,0.3049342,0.7504838,0.3481714
0.3047037,0.3069996,0.01215048,0.7478354,96.04218
0.3057111,0.3079996,0.3070873,0.7430174,0.2961949
0.3067092,0.3089996,0.308019,0.7412301,0.3173325
0.307701,0.3099996,0.3090093,0.7414829,0.3194429
0.3086984,0.3109995,0.3099347,0.7399324,0.3423822
0.3096997,0.3119995,0.3108915,0.7371214,0.3551258
0.3106977,0.3129995,0.3121129,0.7354044,0.2832653
0.3116964,0.3139995,0.3130394,0.73348,0.3057685
0.312698,0.3149995,0.3139983,0.7306217,0.3178352
0.3136975,0.3159995,0.3149593,0.7284888,0.3291747
0.314708,0.3169995,0.3158879,0.7228627,0.3506621
0.3157189,0.3179995,0.3170946,0.7171688,0.2845471
0.3167179,0.3189994,0.3180493,0.7152103,0.2978463
0.3177156,0.3199994,0.3190155,0.7137017,0.3074674
0.3187108,0.3209994,0.3199284,0.7129545,0.3336381
0.3197151,0.3219994,0.3209459,0.7094169,0.327169
0.3207265,0.3229994,0.322093,0.7036868,0.2806037
0.3217332,0.3239994,0.3230603,0.6994269,0.2898373
0.3227335,0.3249994,0.3239889,0.6971831,0.310926
0.3237253,0.3259993,0.3249917,0.6975769,0.3090946
0.3247298,0.3269993,0.3259004,0.6940492,0.3360652
0.3257372,0.3279993,0.3271165,0.6896707,0.2691391
0.326735,0.3289993,0.3280598,0.6882449,0.2855775
0.3277358,0.3299993,0.3290239,0.6859064,0.2955765
0.3287373,0.3309993,0.3299702,0.683384,0.3108902
0.3297362,0.3319993,0.330903,0.6816489,0.3302051
0.3307225,0.3329993,0.3321286,0.6837187,0.2614734
0.3317174,0.3339992,0.3330822,0.6831886,0.2745567
0.3327197,0.3349992,0.3340276,0.6804642,0.2900529
0.3337172,0.3359992,0.3349781,0.6791753,0.3039134
0.3347183,0.3369992,0.3359297,0.6768415,0.3173734
0.3357165,0.3379992,0.3368833,0.6753592,0.3301364
0.3367148,0.3389992,0.3380807,0.6738682,0.2709468
0.3377196,0.3399992,0.0177699,0.6704575,94.77355
0.3387302,0.3409992,0.3399838,0.6653712,0.297753
0.3397379,0.3419991,0.3409375,0.6611949,0.3104242
0.3407334,0.3429991,0.3418849,0.6605706,0.3248549
0.3417234,0.3439991,0.3431073,0.6615613,0.2592462
0.3427298,0.3449991,0.3440349,0.6577606,0.2794947
0.3437414,0.3459991,0.3449739,0.6525003,0.2963013
0.3447399,0.3469991,0.3459788,0.6510751,0.2940303
0.345735,0.3479991,0.3468739,0.650583,0.3233132
0.3467321,0.3489991,0.3480901,0.6495643,0.2604594
0.3477224,0.349999,0.3490416,0.6504673,0.2735435
0.3487106,0.350999,0.3500142,0.6519764,0.2805926
0.3497082,0.351999,0.3509385,0.6508015,0.3012753
0.3507039,0.352999,0.3519163,0.6501737,0.3067284
0.351698,0.353999,0.3530833,0.6500124,0.2586832
0.3526985,0.354999,0.3540662,0.6480135,0.2627481
0.3536943,0.355999,0.3550157,0.647382,0.2761997
0.3546962,0.356999,0.3559537,0.6450177,0.2927899
0.3556983,0.3579989,0.3568864,0.6426249,0.3107526
0.3567047,0.3589989,0.3581172,0.6390584,0.2456001
0.3577228,0.3599989,0.3590594,0.6322582,0.2609698
0.3587291,0.3609989,0.3600319,0.6287566,0.2678667
0.3597331,0.3619989,0.3609469,0.6259083,0.2906065
0.3607325,0.3629989,0.3619027,0.6243483,0.3019896
0.3617311,0.3639989,0.3631146,0.6230097,0.2429224
0.3627302,0.3649988,0.3640819,0.6215396,0.2512221
0.3637255,0.3659988,0.3650052,0.621128,0.2714789
0.3647223,0.3669988,0.3659976,0.6203126,0.272818
0.3657175,0.3679988,0.3669021,0.6199308,0.298008
0.3667174,0.3689988,0.3678746,0.618275,0.304655
0.3677197,0.3699988,0.3690824,0.6159838,0.2476742
0.3687257,0.3709988,0.3700225,0.6126848,0.263153
0.3697288,0.3719988,0.3709897,0.6101966,0.2712421
0.3707289,0.3729987,0.3719382,0.6085447,0.2843295
0.3717293,0.3739987,0.02115926,0.606806,94.34242
0.3727272,0.3749987,0.3740578,0.6057521,0.2509126
0.3737276,0.3759987,0.3750324,0.6040143,0.2569984
0.374735,0.3769987,0.3759944,0.6004596,0.2663799
0.3757373,0.3779987,0.3769523,0.5982561,0.2768236
0.3767284,0.3789987,0.3778851,0.5990052,0.2938252
0.3777271,0.3799987,0.3790991,0.5977818,0.2367254
0.3787254,0.3809986,0.3800235,0.5966587,0.2559411
0.3797162,0.3819986,0.3809845,0.5974919,0.2654757
0.3807023,0.3829986,0.3819643,0.5995579,0.2700505
0.3816978,0.3839986,0.3828908,0.5991685,0.288486
0.3827018,0.3849986,0.384084,0.5965595,0.237568
0.383702,0.3859986,0.3850355,0.59496,0.2494911
0.3847008,0.3869986,0.3860268,0.5937384,0.2510951
0.3857019,0.3879986,0.3869376,0.5919163,0.2734297
0.3867035,0.3889985,0.3879154,0.5899963,0.2784497
0.3877064,0.3899985,0.3891054,0.5877193,0.2290126
0.3887032,0.3909985,0.390034,0.587047,0.2466895
0.3896998,0.3919985,0.3910148,0.5864086,0.2509411
0.3907088,0.3929985,0.3919664,0.5826263,0.2626179
0.3917128,0.3939985,0.3929127,0.5801113,0.2755667
0.3927109,0.3949985,0.3941059,0.5791255,0.2259704
0.3937094,0.3959984,0.3950815,0.5780544,0.2315409
0.394699,0.3969984,0.3960007,0.5792108,0.2513239
0.3956917,0.3979984,0.3969533,0.5795826,0.2625909
0.3966948,0.3989984,0.3979352,0.5773457,0.2664592
0.3976927,0.3999984,0.3991064,0.5764314,0.2230042
0.3986871,0.4009984,0.4000663,0.5763911,0.2324293
0.399691,0.4019984,0.4010137,0.5739713,0.244936
0.400701,0.4029984,0.4019611,0.5700549,0.2573733
0.4016988,0.4039983,0.402941,0.5692046,0.2617304
0.4026961,0.4049983,0.4038748,0.5684541,0.2774276
0.403695,0.4059983,0.4050815,0.5673255,0.2258159
0.4046879,0.4069983,0.02613768,0.5676817,93.57794
0.4056812,0.4079983,0.4069972,0.5679265,0.2453589
0.4066826,0.4089983,0.4079174,0.5661809,0.2642654
0.407683,0.4099983,0.4088826,0.5647128,0.2721109
0.408679,0.4109983,0.4100956,0.5642959,0.2196172
0.4096752,0.4119982,0.4110305,0.5638378,0.2348968
0.4106663,0.4129982,0.4119904,0.5646229,0.2440193
0.4116628,0.4139982,0.41292,0.5641229,0.2604331
0.4126702,0.4149982,0.4139323,0.5609683,0.256854
0.4136825,0.4159982,0.415069,0.5566539,0.2233751
0.4146893,0.4169982,0.4160362,0.5536895,0.2306867
0.4156955,0.4179982,0.4170004,0.5508677,0.238712
0.4166943,0.4189982,0.4179394,0.5498517,0.2526878
0.4176842,0.4199981,0.4188962,0.5509338,0.262368
0.4186834,0.4209981,0.4201029,0.5498305,0.212638
0.419687,0.4219981,0.4210514,0.5476519,0.2243447
0.4206878,0.4229981,0.4220051,0.5461811,0.234763
0.4216878,0.4239981,0.4229472,0.5448789,0.2478524
0.422687,0.4249981,0.4239145,0.5437931,0.2549618
0.4236877,0.4259981,0.4250888,0.5423348,0.2134374
0.4246868,0.426998,0.4260634,0.5412741,0.218891
0.425686,0.427998,0.4270087,0.5401974,0.2311571
0.4266918,0.428998,0.4279363,0.5375906,0.2474993
0.4276886,0.429998,0.428939,0.5370681,0.2462723
0.4286838,0.430998,0.4300914,0.5369352,0.2103459
0.4296853,0.431998,0.4310796,0.5353474,0.2125909
0.4306898,0.432998,0.4320092,0.5330786,0.2283502
0.4316849,0.433998,0.432966,0.5329697,0.2377742
0.4326722,0.4349979,0.4339302,0.5346562,0.2454695
0.4336655,0.4359979,0.4351087,0.5349542,0.2039623
0.434658,0.4369979,0.4360738,0.5354623,0.2114611
0.4356594,0.4379979,0.4370108,0.5339132,0.2253692
0.4366683,0.4389979,0.4379634,0.5306536,0.2356431
0.4376679,0.4399979,0.0185982,0.5295492,95.77312
0.4386647,0.4409979,0.4398718,0.529058,0.2553416
0.4396715,0.4419979,0.4410963,0.526317,0.2039648
0.4406809,0.4429978,0.4420217,0.5230232,0.2203432
0.4416734,0.4439978,0.4429671,0.5235301,0.2321572
0.4426739,0.4449978,0.4439417,0.522233,0.2373415
0.443685,0.4459978,0.444889,0.5185696,0.2486034
0.4446818,0.4469978,0.4460822,0.5181296,0.204837
0.4456796,0.4479978,0.4470421,0.5174587,0.2133138
0.4466848,0.4489978,0.4479979,0.515138,0.2226888
0.4476764,0.4499978,0.4489045,0.5158542,0.2429365
0.4486613,0.4509977,0.4499199,0.5180608,0.2389947
0.4496548,0.4519977,0.4510775,0.5183454,0.2035931
0.4506567,0.4529977,0.452051,0.5167933,0.2089857
0.45167,0.4539977,0.4529859,0.5127141,0.2228687
0.4526767,0.4549977,0.4539584,0.5101135,0.2284245
0.4536765,0.4559977,0.4548911,0.5090406,0.2426614
0.4546703,0.4569977,0.4561115,0.5092637,0.1939183
0.4556662,0.4579976,0.457039,0.5090432,0.2093136
0.4566661,0.4589976,0.4580052,0.5079731,0.216214
0.4576671,0.4599976,0.4589568,0.5066485,0.2262721
0.4586744,0.4609976,0.4599209,0.5039592,0.2335583
0.4596784,0.4619976,0.4610743,0.502004,0.1998443
0.4606817,0.4629976,0.4620782,0.5001989,0.1985759
0.4616881,0.4639976,0.4630036,0.4977399,0.2142182
0.4626926,0.4649976,0.4639416,0.4956889,0.2270885
0.4636906,0.4659975,0.4649194,0.4950537,0.2313721
0.464689,0.4669975,0.4661271,0.4943446,0.1863836
0.4656886,0.4679975,0.4670515,0.493352,0.2021347
0.4666826,0.4689975,0.4680198,0.4935774,0.2084585
0.4676732,0.4699975,0.4689672,0.4945373,0.2192068
0.4686664,0.4709975,0.4699314,0.4949237,0.2263533
0.469659,0.4719975,0.4711047,0.495441,0.1891574
0.4706448,0.4729975,0.4720771,0.4973864,0.194573
0.471639,0.4739974,0.0118225,0.4975694,97.50579
0.4726441,0.4749974,0.4739667,0.495449,0.2169935
0.4736482,0.4759974,0.4749476,0.4935316,0.2205572
0.4746408,0.4769974,0.4758929,0.4940402,0.2315597
0.4756305,0.4779974,0.477062,0.4951764,0.1956988
0.4766298,0.4789974,0.4780261,0.4942857,0.2027751
0.4776334,0.4799974,0.4789808,0.4924985,0.2117839
0.478635,0.4809974,0.4799345,0.4911338,0.2209721
0.4796304,0.4819973,0.4808924,0.4910794,0.2292504
0.4806338,0.4829973,0.4820907,0.4893408,0.1877063
0.4816413,0.4839973,0.4830297,0.4867842,0.1999168
0.4826389,0.4849973,0.4839991,0.486266,0.2058154
0.4836388,0.4859973,0.4849319,0.48529,0.2192261
0.4846439,0.4869973,0.4859012,0.483247,0.2250608
0.4856469,0.4879973,0.4870808,0.4816339,0.1878045
0.4866437,0.4889973,0.4880574,0.4813011,0.1921925
0.4876389,0.4899972,0.4889881,0.4812919,0.2059474
0.4886412,0.4909972,0.4899386,0.4798444,0.2155977
0.4896428,0.4919972,0.4909164,0.478542,0.2196783
0.4906377,0.4929972,0.4920896,0.4786111,0.1840923
0.4916314,0.4939972,0.4930433,0.4789031,0.1930948
0.4926265,0.4949972,0.49402,0.478917,0.1974129
0.4936263,0.4959972,0.4949591,0.4780056,0.2092964
0.4946284,0.4969971,0.4959075,0.476606,0.2192492
0.4956325,0.4979971,0.4970912,0.4748351,0.1819209
0.4966359,0.4989971,0.4980648,0.4731967,0.1868479
0.4976407,0.4999971,0.4990048,0.4712907,0.1984608
0.4986405,0.5009971,0.4999596,0.4703856,0.2071006
0.4996488,0.5019971,0.5009226,0.4677982,0.2140437
0.5006601,0.5029971,0.5021126,0.4646108,0.1758406
0.5016533,0.5039971,0.5030684,0.465049,0.1842669
0.5026432,0.5049971,0.5040074,0.4661228,0.1959765
0.5036313,0.5059971,0.5049716,0.4675458,0.2026687
0.5046213,0.506997,0.02787517,0.468587,94.50191
0.5056237,0.507997,0.5068591,0.4671952,0.2240115
0.5066284,0.508997,0.5080929,0.4653522,0.1776205
